killer_name,killer_steamid,killer_team_name,victim_name,victim_steamid,victim_side,victim_team_name,weapon_name,headshot,killer_controlling_bot,is_trade_kill,match_checksum,tournament
Krimbo,76561198170631091,BIG,biguzera,76561198015308884,2,paiN Gaming,M4A4,0,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,rigoN,76561198172837021,3,BIG,AWP,0,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
 lux,76561198074017668,paiN Gaming,Krimbo,76561198170631091,3,BIG,AK-47,1,0,1,dbbf762636f7a70d,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,snow,76561198377335846,2,paiN Gaming,AWP,0,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,kauez,76561198385657675,2,paiN Gaming,M4A1,1,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG, lux,76561198074017668,2,paiN Gaming,M4A1,0,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,JDC,76561198078771373,3,BIG,AWP,0,0,1,dbbf762636f7a70d,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,tabseN,76561197961491680,3,BIG,AWP,0,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,nqz,76561198350342505,2,paiN Gaming,AWP,0,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,kauez,76561198385657675,2,paiN Gaming,AWP,0,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,snow,76561198377335846,2,paiN Gaming,M4A4,0,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,Krimbo,76561198170631091,3,BIG,AWP,0,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,syrsoN,76561197980122997,3,BIG,AK-47,0,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,JDC,76561198078771373,3,BIG,AK-47,1,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
rigoN,76561198172837021,BIG,biguzera,76561198015308884,2,paiN Gaming,M4A1,1,0,1,dbbf762636f7a70d,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,tabseN,76561197961491680,3,BIG,AWP,0,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
rigoN,76561198172837021,BIG, lux,76561198074017668,2,paiN Gaming,M4A1,1,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,rigoN,76561198172837021,3,BIG,AWP,0,0,0,dbbf762636f7a70d,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,biguzera,76561198015308884,3,paiN Gaming,Glock-18,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,rigoN,76561198172837021,2,BIG,USP-S,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
 lux,76561198074017668,paiN Gaming,JDC,76561198078771373,2,BIG,USP-S,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
kauez,76561198385657675,paiN Gaming,tabseN,76561197961491680,2,BIG,Dual Berettas,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,syrsoN,76561197980122997,2,BIG,USP-S,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG, lux,76561198074017668,3,paiN Gaming,Glock-18,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,Krimbo,76561198170631091,2,BIG,USP-S,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG, lux,76561198074017668,3,paiN Gaming,Galil AR,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,kauez,76561198385657675,3,paiN Gaming,Galil AR,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,snow,76561198377335846,3,paiN Gaming,Galil AR,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
rigoN,76561198172837021,BIG, lux,76561198074017668,3,paiN Gaming,Galil AR,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,JDC,76561198078771373,2,BIG,M4A1,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,rigoN,76561198172837021,2,BIG,M4A1,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,kauez,76561198385657675,3,paiN Gaming,M4A4,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,biguzera,76561198015308884,3,paiN Gaming,SSG 08,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,Krimbo,76561198170631091,2,BIG,M4A1,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,nqz,76561198350342505,3,paiN Gaming,SSG 08,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,snow,76561198377335846,3,paiN Gaming,Galil AR,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG,snow,76561198377335846,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG, lux,76561198074017668,3,paiN Gaming,M4A1,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,nqz,76561198350342505,3,paiN Gaming,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG,kauez,76561198385657675,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG,biguzera,76561198015308884,3,paiN Gaming,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,rigoN,76561198172837021,2,BIG,FAMAS,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,biguzera,76561198015308884,3,paiN Gaming,AWP,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG, lux,76561198074017668,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,Krimbo,76561198170631091,2,BIG,M4A1,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,syrsoN,76561197980122997,2,BIG,M4A1,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG,nqz,76561198350342505,3,paiN Gaming,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,snow,76561198377335846,3,paiN Gaming,M4A1,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
rigoN,76561198172837021,BIG, lux,76561198074017668,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,rigoN,76561198172837021,2,BIG,M4A1,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,nqz,76561198350342505,3,paiN Gaming,AWP,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,snow,76561198377335846,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,JDC,76561198078771373,2,BIG,MP9,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,biguzera,76561198015308884,3,paiN Gaming,AWP,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
kauez,76561198385657675,paiN Gaming,syrsoN,76561197980122997,2,BIG,M4A1,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,kauez,76561198385657675,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
rigoN,76561198172837021,BIG,kauez,76561198385657675,3,paiN Gaming,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,snow,76561198377335846,3,paiN Gaming,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,nqz,76561198350342505,3,paiN Gaming,AWP,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
rigoN,76561198172837021,BIG,biguzera,76561198015308884,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
 lux,76561198074017668,paiN Gaming,rigoN,76561198172837021,2,BIG,USP-S,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG, lux,76561198074017668,3,paiN Gaming,AK-47,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,rigoN,76561198172837021,2,BIG,AWP,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG, lux,76561198074017668,3,paiN Gaming,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,tabseN,76561197961491680,2,BIG,M4A1,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,syrsoN,76561197980122997,2,BIG,M4A1,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,snow,76561198377335846,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG,nqz,76561198350342505,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,biguzera,76561198015308884,3,paiN Gaming,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
kauez,76561198385657675,paiN Gaming,JDC,76561198078771373,2,BIG,M4A1,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,kauez,76561198385657675,3,paiN Gaming,AK-47,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG, lux,76561198074017668,3,paiN Gaming,AWP,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,nqz,76561198350342505,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
rigoN,76561198172837021,BIG,biguzera,76561198015308884,3,paiN Gaming,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
rigoN,76561198172837021,BIG,kauez,76561198385657675,3,paiN Gaming,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,rigoN,76561198172837021,2,BIG,Five-SeveN,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG,snow,76561198377335846,3,paiN Gaming,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,rigoN,76561198172837021,2,BIG,AWP,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,biguzera,76561198015308884,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
kauez,76561198385657675,paiN Gaming,tabseN,76561197961491680,2,BIG,M4A1,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,JDC,76561198078771373,2,BIG,AWP,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,tabseN,76561197961491680,2,BIG,M4A1,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,snow,76561198377335846,3,paiN Gaming,AWP,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
 lux,76561198074017668,paiN Gaming,rigoN,76561198172837021,2,BIG,M4A1,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,biguzera,76561198015308884,3,paiN Gaming,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG,nqz,76561198350342505,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG, lux,76561198074017668,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,kauez,76561198385657675,3,paiN Gaming,AWP,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,syrsoN,76561197980122997,2,BIG,M4A1,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
rigoN,76561198172837021,BIG,nqz,76561198350342505,3,paiN Gaming,AK-47,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,biguzera,76561198015308884,3,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
kauez,76561198385657675,paiN Gaming,rigoN,76561198172837021,2,BIG,M4A4,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
kauez,76561198385657675,paiN Gaming,tabseN,76561197961491680,2,BIG,M4A4,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
kauez,76561198385657675,paiN Gaming,Krimbo,76561198170631091,2,BIG,M4A4,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG,kauez,76561198385657675,3,paiN Gaming,AK-47,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
 lux,76561198074017668,paiN Gaming,JDC,76561198078771373,2,BIG,FAMAS,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,kauez,76561198385657675,2,paiN Gaming,USP-S,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,Krimbo,76561198170631091,3,BIG,Glock-18,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,nqz,76561198350342505,2,paiN Gaming,USP-S,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,biguzera,76561198015308884,2,paiN Gaming,USP-S,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,snow,76561198377335846,2,paiN Gaming,USP-S,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG, lux,76561198074017668,2,paiN Gaming,USP-S,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,kauez,76561198385657675,2,paiN Gaming,MP9,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,nqz,76561198350342505,2,paiN Gaming,M4A1,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG,biguzera,76561198015308884,2,paiN Gaming,MP9,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,syrsoN,76561197980122997,3,BIG,SSG 08,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
rigoN,76561198172837021,BIG, lux,76561198074017668,2,paiN Gaming,MP9,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG,snow,76561198377335846,2,paiN Gaming,M4A1,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
kauez,76561198385657675,paiN Gaming,rigoN,76561198172837021,3,BIG,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,kauez,76561198385657675,2,paiN Gaming,M4A1,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG, lux,76561198074017668,2,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG,snow,76561198377335846,2,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,JDC,76561198078771373,3,BIG,AK-47,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,nqz,76561198350342505,2,paiN Gaming,M4A1,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,Krimbo,76561198170631091,3,BIG,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,biguzera,76561198015308884,2,paiN Gaming,AK-47,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
World,0,,tabseN,76561197961491680,3,BIG,C4,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG,snow,76561198377335846,2,paiN Gaming,M4A1,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,syrsoN,76561197980122997,3,BIG,Galil AR,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,nqz,76561198350342505,2,paiN Gaming,M4A1,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
 lux,76561198074017668,paiN Gaming,tabseN,76561197961491680,3,BIG,Galil AR,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG, lux,76561198074017668,2,paiN Gaming,M4A1,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
kauez,76561198385657675,paiN Gaming,JDC,76561198078771373,3,BIG,Galil AR,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
rigoN,76561198172837021,BIG,kauez,76561198385657675,2,paiN Gaming,M4A1,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,Krimbo,76561198170631091,3,BIG,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,rigoN,76561198172837021,3,BIG,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
 lux,76561198074017668,paiN Gaming,syrsoN,76561197980122997,3,BIG,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG, lux,76561198074017668,2,paiN Gaming,Five-SeveN,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,Krimbo,76561198170631091,3,BIG,Galil AR,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
kauez,76561198385657675,paiN Gaming,JDC,76561198078771373,3,BIG,Galil AR,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,rigoN,76561198172837021,3,BIG,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,tabseN,76561197961491680,3,BIG,Galil AR,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG,kauez,76561198385657675,2,paiN Gaming,P250,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,tabseN,76561197961491680,3,BIG,Galil AR,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,JDC,76561198078771373,3,BIG,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,rigoN,76561198172837021,3,BIG,Galil AR,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,Krimbo,76561198170631091,3,BIG,Galil AR,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,syrsoN,76561197980122997,3,BIG,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,tabseN,76561197961491680,3,BIG,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
 lux,76561198074017668,paiN Gaming,JDC,76561198078771373,3,BIG,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
rigoN,76561198172837021,BIG,kauez,76561198385657675,2,paiN Gaming,M4A1,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
syrsoN,76561197980122997,BIG, lux,76561198074017668,2,paiN Gaming,AWP,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,rigoN,76561198172837021,3,BIG,AK-47,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
biguzera,76561198015308884,paiN Gaming,syrsoN,76561197980122997,3,BIG,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,biguzera,76561198015308884,2,paiN Gaming,M4A1,0,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
 lux,76561198074017668,paiN Gaming,Krimbo,76561198170631091,3,BIG,AK-47,1,0,1,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,JDC,76561198078771373,3,BIG,AWP,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,rigoN,76561198172837021,3,BIG,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
kauez,76561198385657675,paiN Gaming,tabseN,76561197961491680,3,BIG,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,snow,76561198377335846,2,paiN Gaming,Knife,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,biguzera,76561198015308884,2,paiN Gaming,M4A1,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,kauez,76561198385657675,2,paiN Gaming,M4A4,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
JDC,76561198078771373,BIG, lux,76561198074017668,2,paiN Gaming,M4A1,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,nqz,76561198350342505,2,paiN Gaming,M4A4,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,snow,76561198377335846,2,paiN Gaming,M4A1,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,syrsoN,76561197980122997,3,BIG,AWP,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG, lux,76561198074017668,2,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,biguzera,76561198015308884,2,paiN Gaming,AWP,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
kauez,76561198385657675,paiN Gaming,JDC,76561198078771373,3,BIG,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
snow,76561198377335846,paiN Gaming,rigoN,76561198172837021,3,BIG,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,nqz,76561198350342505,2,paiN Gaming,AK-47,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
tabseN,76561197961491680,BIG,snow,76561198377335846,2,paiN Gaming,AK-47,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
World,0,,kauez,76561198385657675,2,paiN Gaming,C4,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,snow,76561198377335846,2,paiN Gaming,M4A4,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
Krimbo,76561198170631091,BIG,kauez,76561198385657675,2,paiN Gaming,M4A4,1,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
nqz,76561198350342505,paiN Gaming,syrsoN,76561197980122997,3,BIG,AWP,0,0,0,8863fb1ebba84df1,Perfect World Shanghai Major 2024
