number,start_tick,start_frame,freezetime_end_tick,freezetime_end_frame,end_tick,end_frame,end_officially_tick,end_officially_frame,team_a_name,team_b_name,score_team_a,score_team_b,team_a_side,team_b_side,team_a_start_money,team_b_start_money,team_a_equipment_value,team_b_equipment_value,team_a_money_spent,team_b_money_spent,team_a_economy_type,team_b_economy_type,duration,end_reason,winner_name,winner_side,overtime_number,match_checksum
5,20826,25631,22106,27448,25794,31809,26242,32346,Team A,Team B,4,1,3,2,18600,18950,28700,25000,11550,7400,full,full,78608,8,Team A,3,0,e62e6858e5069513
6,26242,32346,27522,34257,35693,43928,36141,44449,Team A,Team B,4,2,3,2,24600,24150,28850,25900,12600,22850,full,full,147368,1,Team B,2,0,e62e6858e5069513
7,36141,44449,37421,46242,42300,52191,42748,52728,Team A,Team B,5,2,3,2,19300,19600,27950,26550,16250,16300,full,full,98508,8,Team A,3,0,e62e6858e5069513
8,42748,52728,44028,54511,47433,58503,47881,59039,Team A,Team B,6,2,3,2,20800,13700,26850,3000,15300,2500,full,eco,73480,8,Team A,3,0,e62e6858e5069513
9,50381,62064,51661,63761,58698,72002,59146,72530,Team A,Team B,7,2,3,2,23950,22400,30250,23500,7250,22100,full,full,126450,8,Team A,3,0,e62e6858e5069513
10,59146,72530,60426,74371,67218,82421,67666,82948,Team A,Team B,8,2,3,2,34250,15700,32100,8750,19700,8750,full,semi,125852,7,Team A,3,0,e62e6858e5069513
11,67666,82948,68946,84761,75677,92723,76125,93275,Team A,Team B,9,2,3,2,33650,28450,29650,26050,22200,25050,full,full,124376,8,Team A,3,0,e62e6858e5069513
12,76125,93275,77405,95078,79448,97579,80828,99182,Team A,Team B,10,2,3,2,29000,21000,31850,21600,22100,20600,full,full,54763,8,Team A,3,0,e62e6858e5069513
13,80828,99182,82524,101356,85350,104626,85798,105151,Team A,Team B,11,2,2,3,4000,4000,5050,4400,3450,3400,pistol,pistol,69268,9,Team A,2,0,e62e6858e5069513
14,85798,105151,87078,107057,95770,117241,96218,117762,Team A,Team B,12,2,2,3,18600,10700,19550,11000,18100,10200,semi,force-buy,153832,1,Team A,2,0,e62e6858e5069513
15,98202,120453,99482,122079,105739,129391,106187,129924,Team A,Team B,12,3,2,3,19200,13700,24300,21100,12900,13350,full,force-buy,113726,8,Team B,3,0,e62e6858e5069513
16,106187,129924,107467,131764,110990,135970,111438,136516,Team A,Team B,12,4,2,3,13900,18700,15100,27350,13800,14300,force-buy,full,76928,8,Team B,3,0,e62e6858e5069513
17,114003,139737,115283,141412,118682,145494,119130,146059,Team A,Team B,12,5,2,3,10200,21950,1500,29650,700,15900,eco,full,73251,8,Team B,3,0,e62e6858e5069513
18,119130,146059,120410,147879,126312,155060,126760,155594,Team A,Team B,12,6,2,3,21800,23600,22100,30650,21200,9900,full,full,114527,8,Team B,3,0,e62e6858e5069513
19,126760,155594,128040,157401,134086,164615,134086,164615,Team A,Team B,13,6,2,3,26400,28250,7250,30350,7050,10400,semi,full,114782,9,Team A,2,0,e62e6858e5069513
1,1,1,1,15,1538,1807,1986,2354,Team A,Team B,1,0,3,2,0,0,4500,4300,3400,3300,pistol,pistol,22896,8,Team A,3,0,43b62eea1b3a85ee
2,1986,2354,3266,4035,6567,7990,7015,8528,Team A,Team B,2,0,3,2,18350,10800,20950,1700,17550,700,semi,eco,71453,7,Team A,3,0,43b62eea1b3a85ee
3,7015,8528,8295,10476,11999,14915,12447,15462,Team A,Team B,3,0,3,2,21300,25700,26350,25300,11150,24300,full,full,80974,8,Team A,3,0,43b62eea1b3a85ee
4,12447,15462,13727,17369,17916,22474,18364,23026,Team A,Team B,3,1,3,2,28500,15900,29650,8500,4900,8500,full,semi,88898,9,Team B,2,0,43b62eea1b3a85ee
5,18364,23026,19644,24847,27890,34608,28338,35138,Team A,Team B,3,2,3,2,30600,25450,27750,28950,26750,11300,full,full,146837,1,Team B,2,0,43b62eea1b3a85ee
6,28338,35138,29618,36915,35134,43498,35582,44020,Team A,Team B,3,3,3,2,14050,33250,2100,24650,1500,13400,eco,full,105988,1,Team B,2,0,43b62eea1b3a85ee
7,35582,44020,36862,45785,42978,53035,43426,53565,Team A,Team B,3,4,3,2,24850,38950,24150,26200,21300,9200,full,full,114292,1,Team B,2,0,43b62eea1b3a85ee
8,56238,68493,57518,70284,64571,78564,65019,79089,Team A,Team B,4,4,3,2,15500,48150,27500,27450,14250,13350,full,full,127680,7,Team A,3,0,43b62eea1b3a85ee
9,65019,79089,66299,80934,73659,89663,74107,90205,Team A,Team B,5,4,3,2,23700,46000,30100,27350,19000,26650,full,full,134057,12,Team A,3,0,43b62eea1b3a85ee
10,76302,93173,77582,94984,83179,101733,83627,102285,Team A,Team B,6,4,3,2,22450,27150,30850,25000,15900,24000,full,full,108524,8,Team A,3,0,43b62eea1b3a85ee
11,83627,102285,84907,104114,90294,110350,90742,110873,Team A,Team B,7,4,3,2,23600,15750,29750,6700,17400,6100,full,semi,102248,8,Team A,3,0,43b62eea1b3a85ee
12,90742,110873,92022,112795,96129,117721,97595,119404,Team A,Team B,7,5,3,2,23350,25350,29800,26000,22150,24800,full,full,86819,9,Team B,2,0,43b62eea1b3a85ee
13,97595,119404,99291,121553,101137,123724,101585,124276,Team A,Team B,8,5,2,3,4000,4000,4300,4000,3300,3400,pistol,pistol,54769,9,Team A,2,0,43b62eea1b3a85ee
14,101585,124276,102865,126081,103871,127302,104319,127854,Team A,Team B,9,5,2,3,18750,10100,20850,1000,18350,0,full,eco,38363,9,Team A,2,0,43b62eea1b3a85ee
15,104319,127854,105599,129726,110612,135769,111060,136317,Team A,Team B,9,6,2,3,18750,22100,22050,23000,3400,21700,full,full,100346,7,Team B,3,0,43b62eea1b3a85ee
16,111060,136317,112340,138251,116230,142935,116678,143466,Team A,Team B,9,7,2,3,26550,19700,25200,26600,24500,17500,full,full,83903,8,Team B,3,0,43b62eea1b3a85ee
17,116678,143466,117958,145194,123264,151492,123712,152025,Team A,Team B,9,8,2,3,12450,19950,12700,27100,12100,15450,force-buy,full,101754,8,Team B,3,0,43b62eea1b3a85ee
18,126648,155601,127928,157343,133998,164429,134446,164980,Team A,Team B,9,9,2,3,12950,22250,3000,29350,3000,13300,eco,full,111921,8,Team B,3,0,43b62eea1b3a85ee
19,134446,164980,135726,166849,140631,172821,141079,173396,Team A,Team B,9,10,2,3,24750,26700,25000,29700,24300,8750,full,full,99408,8,Team B,3,0,43b62eea1b3a85ee
20,144284,177539,145564,179345,148199,182669,148647,183204,Team A,Team B,10,10,2,3,17750,35500,10000,29850,10600,11200,semi,full,65038,9,Team A,2,0,43b62eea1b3a85ee
21,148647,183204,149927,185093,156876,193320,157324,193866,Team A,Team B,11,10,2,3,24900,32500,27350,28400,21200,27700,full,full,128251,1,Team A,2,0,43b62eea1b3a85ee
22,159314,196440,160594,198311,166038,204806,166486,205339,Team A,Team B,12,10,2,3,22300,15000,27650,10700,17200,2950,full,semi,106064,9,Team A,2,0,43b62eea1b3a85ee
23,166486,205339,167766,207182,175692,216512,175692,216512,Team A,Team B,13,10,2,3,30700,15350,27950,25000,9800,23800,full,full,141652,9,Team A,2,0,43b62eea1b3a85ee
1,1,1,1,15,4877,5603,5325,6138,Team A,Team B,1,0,3,2,0,0,4200,4200,3400,3400,pistol,pistol,71044,8,Team A,3,0,d946caf73ce399d8
2,5325,6138,6605,7962,11294,13362,11742,13902,Team A,Team B,2,0,3,2,18350,10700,16700,2000,14550,1400,semi,eco,91614,8,Team A,3,0,d946caf73ce399d8
3,11742,13902,13022,15729,17295,20866,17743,21449,Team A,Team B,3,0,3,2,21850,21900,27950,23100,15000,21500,full,full,88316,8,Team A,3,0,d946caf73ce399d8
4,17743,21449,19023,23207,22994,28014,23442,28552,Team A,Team B,3,1,3,2,24000,14900,29900,7450,4400,7250,full,semi,83256,9,Team B,2,0,d946caf73ce399d8
5,26380,32251,27660,34171,33449,40973,33897,41493,Team A,Team B,3,2,3,2,27500,24050,26600,25600,25400,20100,full,full,110611,1,Team B,2,0,d946caf73ce399d8
6,33897,41493,35177,43304,38409,47131,38857,47669,Team A,Team B,3,3,3,2,12800,22950,17500,22350,10300,16750,semi,full,71500,9,Team B,2,0,d946caf73ce399d8
7,40872,50188,42152,51926,46316,56815,46764,57341,Team A,Team B,3,4,3,2,15800,24250,5300,27350,5300,16600,semi,full,84043,9,Team B,2,0,d946caf73ce399d8
8,46764,57341,48044,59233,51410,63301,51858,63856,Team A,Team B,3,5,3,2,26200,25000,26700,27550,25700,19800,full,full,75584,9,Team B,2,0,d946caf73ce399d8
9,54142,66693,55422,68491,61151,75331,61599,75865,Team A,Team B,3,6,3,2,18100,22950,10250,27950,9550,11900,semi,full,109546,9,Team B,2,0,d946caf73ce399d8
10,61599,75865,62879,77750,69957,86194,70405,86728,Team A,Team B,3,7,3,2,26150,28800,26200,27650,25200,13700,full,full,130991,9,Team B,2,0,d946caf73ce399d8
11,72638,89622,73918,91351,79262,97592,79710,98123,Team A,Team B,4,7,3,2,18350,32950,11000,27750,10400,13250,semi,full,101074,8,Team A,3,0,d946caf73ce399d8
12,79710,98123,80990,99975,84133,103837,85046,104916,Team A,Team B,5,7,3,2,26300,27500,30550,26550,24800,25950,full,full,72464,8,Team A,3,0,d946caf73ce399d8
13,85046,104916,86742,107036,89877,110608,90325,111143,Team A,Team B,5,8,2,3,4000,4000,4600,4000,3400,3400,pistol,pistol,72185,8,Team B,3,0,d946caf73ce399d8
14,90325,111143,91605,112988,94113,116019,94561,116570,Team A,Team B,5,9,2,3,11300,18350,1500,19950,700,18000,eco,semi,61837,8,Team B,3,0,d946caf73ce399d8
15,94561,116570,95841,118307,104029,127932,104477,128459,Team A,Team B,6,9,2,3,22600,19300,23700,22250,22400,5900,full,semi,144091,9,Team A,2,0,d946caf73ce399d8
16,104477,128459,105757,130222,113117,138941,113565,139460,Team A,Team B,6,10,2,3,18250,22200,23700,22800,14400,21800,full,full,132931,12,Team B,3,0,d946caf73ce399d8
17,116660,143333,117940,145096,122689,150664,123137,151206,Team A,Team B,6,11,2,3,12650,17950,13600,24050,12400,16850,force-buy,full,92971,8,Team B,3,0,d946caf73ce399d8
18,123137,151206,124417,153010,126128,155156,126576,155716,Team A,Team B,6,12,2,3,12250,20050,3500,28700,3500,7900,eco,full,50093,8,Team B,3,0,d946caf73ce399d8
19,126576,155716,127856,157670,134192,165328,134192,165328,Team A,Team B,6,13,2,3,17250,41550,24000,31550,23000,6500,full,full,121898,8,Team B,3,0,d946caf73ce399d8
1,1,1,1,15,4368,5053,4816,5597,Team A,Team B,1,0,3,2,0,0,4250,4250,3250,3450,pistol,pistol,63029,8,Team A,3,0,ded706b1a1ab73bd
2,4816,5597,6096,7505,10981,13373,11429,13907,Team A,Team B,2,0,3,2,18500,10950,19250,10800,16350,10600,semi,force-buy,97014,8,Team A,3,0,ded706b1a1ab73bd
3,11429,13907,12709,15989,18737,23211,19185,23747,Team A,Team B,3,0,3,2,20200,13250,23950,8600,14500,5300,full,semi,116077,8,Team A,3,0,ded706b1a1ab73bd
4,19185,23747,20465,25937,28290,35336,28738,35856,Team A,Team B,3,1,3,2,23450,23400,28300,24350,19600,22650,full,full,144585,1,Team B,2,0,ded706b1a1ab73bd
5,28738,35856,30018,37861,34449,43243,34897,43807,Team A,Team B,3,2,3,2,10850,19050,20900,27250,9250,6150,force-buy,full,92160,1,Team B,2,0,ded706b1a1ab73bd
6,34897,43807,36177,45569,44781,55735,45229,56288,Team A,Team B,3,3,3,2,11800,31900,7100,27150,900,16300,semi,full,148814,9,Team B,2,0,ded706b1a1ab73bd
7,45229,56288,46509,58283,54155,67422,54603,67958,Team A,Team B,3,4,3,2,23200,33450,24300,27450,22900,9200,full,full,138908,9,Team B,2,0,ded706b1a1ab73bd
8,54603,67958,55883,69715,62476,77458,62924,78002,Team A,Team B,3,5,3,2,15700,42100,6100,27250,5900,16800,semi,full,118522,9,Team B,2,0,ded706b1a1ab73bd
9,64908,80850,66188,82724,71891,89646,72339,90195,Team A,Team B,4,5,3,2,27100,43350,28000,30300,26800,7900,full,full,109739,8,Team A,3,0,ded706b1a1ab73bd
10,72339,90195,73619,92202,81785,102089,82233,102640,Team A,Team B,5,5,3,2,17650,43050,29800,27050,13700,26350,full,full,148390,7,Team A,3,0,ded706b1a1ab73bd
11,82233,102640,83513,104700,90516,113144,90964,113702,Team A,Team B,6,5,3,2,22450,29700,31650,27150,17600,26150,full,full,131048,7,Team A,3,0,ded706b1a1ab73bd
12,90964,113702,92244,115630,98922,123606,100657,125588,Team A,Team B,6,6,3,2,24150,19550,33300,20250,21400,19250,full,full,123563,9,Team B,2,0,ded706b1a1ab73bd
13,100657,125588,102353,127907,106373,132543,106821,133095,Team A,Team B,7,6,2,3,4000,4000,4300,5100,3300,3300,pistol,pistol,86771,9,Team A,2,0,ded706b1a1ab73bd
14,106821,133095,108101,135008,110980,138505,111428,139073,Team A,Team B,8,6,2,3,18750,10500,21000,10550,18200,9750,full,force-buy,67495,9,Team A,2,0,ded706b1a1ab73bd
15,111428,139073,112708,140926,117455,146503,117903,147086,Team A,Team B,9,6,2,3,19200,13650,25600,2800,11700,2300,full,eco,92697,9,Team A,2,0,ded706b1a1ab73bd
16,120472,150523,121752,152225,129942,162038,130390,162569,Team A,Team B,10,6,2,3,25250,25850,25900,26550,1300,25350,full,full,143662,1,Team A,2,0,ded706b1a1ab73bd
17,130390,162569,131670,164552,136310,170149,136758,170701,Team A,Team B,11,6,2,3,42550,18700,26950,13250,19900,9100,full,semi,94568,1,Team A,2,0,ded706b1a1ab73bd
18,139330,173966,140610,175736,146591,182881,147039,183424,Team A,Team B,11,7,2,3,41150,26900,27350,28400,7300,23400,full,full,111224,8,Team B,3,0,ded706b1a1ab73bd
19,147039,183424,148319,185403,152932,191152,153380,191690,Team A,Team B,12,7,2,3,41050,20650,27050,29250,26050,11850,full,full,96415,9,Team A,2,0,ded706b1a1ab73bd
20,153380,191690,154660,193778,159528,199688,159976,200237,Team A,Team B,12,8,2,3,32450,23800,27500,24250,17050,22950,full,full,99783,8,Team B,3,0,ded706b1a1ab73bd
21,161960,202970,163240,204745,170408,213378,170408,213378,Team A,Team B,13,8,2,3,18950,23400,22500,30550,21500,7900,full,full,129851,9,Team A,2,0,ded706b1a1ab73bd
1,1,1,1,15,3234,3763,3682,4321,Team A,Team B,0,1,3,2,0,0,4200,4300,3400,3300,pistol,pistol,46830,9,Team B,2,0,abda9e0122ea5ea9
2,3682,4321,4962,6178,11748,14247,12196,14776,Team A,Team B,1,1,3,2,10700,18750,10850,19450,10450,18450,force-buy,semi,123562,8,Team A,3,0,abda9e0122ea5ea9
3,12196,14776,13476,16636,16195,19967,16643,20501,Team A,Team B,1,2,3,2,18600,8200,23000,8250,15000,7950,full,force-buy,64619,9,Team B,2,0,abda9e0122ea5ea9
4,16643,20501,17923,22314,24422,29514,24870,30017,Team A,Team B,2,2,3,2,12400,18000,12650,21200,12050,15500,force-buy,full,112197,8,Team A,3,0,abda9e0122ea5ea9
5,24870,30017,28322,34510,32054,39111,32502,39676,Team A,Team B,3,2,3,2,18700,10700,24750,10800,16350,10300,full,force-buy,113205,7,Team A,3,0,abda9e0122ea5ea9
6,32502,39676,33782,41550,38295,47055,38743,47580,Team A,Team B,4,2,3,2,21350,14100,25550,15800,16550,13300,full,force-buy,91856,8,Team A,3,0,abda9e0122ea5ea9
7,38743,47580,40023,49442,42942,52928,43390,53501,Team A,Team B,5,2,3,2,22550,13700,24200,3650,14200,3450,full,eco,66574,8,Team A,3,0,abda9e0122ea5ea9
8,43390,53501,44670,55501,51346,63560,51794,64145,Team A,Team B,5,3,3,2,26700,24750,29700,25950,9350,24650,full,full,125218,9,Team B,2,0,abda9e0122ea5ea9
9,54068,67133,55348,69011,58337,72737,58785,73282,Team A,Team B,6,3,3,2,25050,18150,25600,27050,24600,12300,full,full,69760,8,Team A,3,0,abda9e0122ea5ea9
10,60780,75936,62060,77818,67095,83970,67543,84507,Team A,Team B,6,4,3,2,18100,18450,28400,19150,12550,17350,full,force-buy,100010,1,Team B,2,0,abda9e0122ea5ea9
11,67543,84507,68823,86308,76126,95063,76574,95586,Team A,Team B,7,4,3,2,12650,19800,21100,27650,11000,9500,force-buy,full,131405,7,Team A,3,0,abda9e0122ea5ea9
12,76574,95586,77854,97560,85182,106465,86272,107728,Team A,Team B,7,5,3,2,20550,23700,29750,23400,16400,22800,full,full,135426,9,Team B,2,0,abda9e0122ea5ea9
13,86272,107728,87968,109937,90585,113042,91033,113580,Team A,Team B,8,5,2,3,4000,4000,4250,4400,3450,3400,pistol,pistol,66150,9,Team A,2,0,abda9e0122ea5ea9
14,91033,113580,92313,115451,95832,119778,96280,120308,Team A,Team B,9,5,2,3,18600,11300,19150,11000,18050,11100,semi,force-buy,77155,9,Team A,2,0,abda9e0122ea5ea9
15,96280,120308,97560,122180,105059,131075,105507,131615,Team A,Team B,10,5,2,3,19200,13700,20950,14050,16550,13050,full,force-buy,134031,9,Team A,2,0,abda9e0122ea5ea9
16,105507,131615,106787,133578,111332,138958,111780,139501,Team A,Team B,11,5,2,3,21600,15750,23100,9550,8500,9350,full,semi,91408,9,Team A,2,0,abda9e0122ea5ea9
17,111780,139501,113060,141491,115120,144058,115568,144624,Team A,Team B,11,6,2,3,31150,24000,24800,24500,11400,23500,full,full,56727,8,Team B,3,0,abda9e0122ea5ea9
18,117720,147696,119000,149626,123832,155561,124280,156085,Team A,Team B,12,6,2,3,27650,18550,24700,24450,23700,15200,full,full,97906,9,Team A,2,0,abda9e0122ea5ea9
19,124280,156085,125560,158105,132303,166069,132303,166069,Team A,Team B,13,6,2,3,22000,18200,22650,19950,18050,18450,full,force-buy,124284,9,Team A,2,0,abda9e0122ea5ea9
1,1,1,1,15,3794,4388,4242,4916,Team A,Team B,1,0,3,2,0,0,4250,4200,3250,3400,pistol,pistol,54970,8,Team A,3,0,ac88741ce397ccdc
2,4242,4916,5522,6634,7444,8942,7892,9505,Team A,Team B,2,0,3,2,18500,10400,20400,1200,17900,200,semi,eco,50447,8,Team A,3,0,ac88741ce397ccdc
3,7892,9505,9172,11236,18850,22602,19298,23126,Team A,Team B,2,1,3,2,18650,22200,24600,22900,5200,21900,full,full,164109,1,Team B,2,0,ac88741ce397ccdc
4,19298,23126,20578,24991,26489,32062,26937,32595,Team A,Team B,3,1,3,2,22550,19300,23050,20100,22050,19100,full,full,111970,7,Team A,3,0,ac88741ce397ccdc
5,28921,35220,30201,36917,34308,41964,34756,42525,Team A,Team B,4,1,3,2,19800,13600,25600,5450,13500,5450,full,semi,84504,8,Team A,3,0,ac88741ce397ccdc
6,34756,42525,36036,44382,42667,52224,43115,52768,Team A,Team B,4,2,3,2,24050,20450,29950,21500,10450,20200,full,full,121531,1,Team B,2,0,ac88741ce397ccdc
7,43115,52768,44395,54771,51863,63597,52311,64140,Team A,Team B,5,2,3,2,21000,19250,25050,27550,19800,11400,full,full,135690,7,Team A,3,0,ac88741ce397ccdc
8,55062,67852,56342,69659,61091,75404,61539,75934,Team A,Team B,5,3,3,2,21100,21650,25950,21200,17750,20200,full,full,94628,1,Team B,2,0,ac88741ce397ccdc
9,61539,75934,62819,77819,70010,86274,70458,86820,Team A,Team B,5,4,3,2,10950,20150,19750,26750,8950,14050,semi,full,129563,9,Team B,2,0,ac88741ce397ccdc
10,70458,86820,71738,88706,73833,91242,74281,91855,Team A,Team B,5,5,3,2,12200,23950,1200,27350,200,16000,eco,full,55409,9,Team B,2,0,ac88741ce397ccdc
11,74281,91855,75561,93813,80215,99479,80663,100014,Team A,Team B,5,6,3,2,24300,25700,25000,27650,23800,6400,full,full,95531,9,Team B,2,0,ac88741ce397ccdc
12,80663,100014,81943,101947,87705,109053,89607,111326,Team A,Team B,5,7,3,2,15900,37350,16800,30900,15500,24100,force-buy,full,113261,9,Team B,2,0,ac88741ce397ccdc
13,89607,111326,91303,113542,94150,116841,94598,117395,Team A,Team B,5,8,2,3,4000,4000,3900,4000,3400,3400,pistol,pistol,69104,8,Team B,3,0,ac88741ce397ccdc
14,94598,117395,95878,119187,99590,123604,100038,124157,Team A,Team B,5,9,2,3,10700,18350,1600,21800,1000,18000,eco,semi,77800,8,Team B,3,0,ac88741ce397ccdc
15,100038,124157,101318,126130,107783,134046,108231,134585,Team A,Team B,5,10,2,3,22300,18700,23200,27900,21700,13200,full,full,123912,8,Team B,3,0,ac88741ce397ccdc
16,110402,137755,111682,139602,115331,144059,115779,144604,Team A,Team B,5,11,2,3,15700,23250,9700,29050,9500,15950,semi,full,78991,7,Team B,3,0,ac88741ce397ccdc
17,115779,144604,117059,146643,123658,154594,124106,155131,Team A,Team B,6,11,2,3,27400,26400,25000,30300,24000,16950,full,full,125177,1,Team A,2,0,ac88741ce397ccdc
18,124106,155131,125386,157020,131340,164139,131788,164687,Team A,Team B,6,12,2,3,22400,17050,27450,22400,12300,16100,full,force-buy,112873,8,Team B,3,0,ac88741ce397ccdc
19,131788,164687,133068,166638,140343,175388,140791,175915,Team A,Team B,7,12,2,3,25100,18600,24300,26100,22900,15500,full,full,134086,9,Team A,2,0,ac88741ce397ccdc
20,143676,179577,144956,181421,152142,189945,152590,190492,Team A,Team B,8,12,2,3,20250,10400,25300,10750,8800,10050,full,force-buy,129914,1,Team A,2,0,ac88741ce397ccdc
21,152590,190492,153870,192264,161507,201251,161955,201797,Team A,Team B,9,12,2,3,29850,10150,26000,7800,9200,200,full,semi,134813,9,Team A,2,0,ac88741ce397ccdc
22,164678,205207,165958,206970,172413,214775,172861,215326,Team A,Team B,10,12,2,3,38700,22850,28050,23750,15900,22750,full,full,119890,9,Team A,2,0,ac88741ce397ccdc
23,172861,215326,174141,217104,179851,223926,180299,224469,Team A,Team B,11,12,2,3,40550,14900,26000,8500,11650,8400,full,semi,107760,9,Team A,2,0,ac88741ce397ccdc
24,180299,224469,181579,226347,185198,230897,185198,230897,Team A,Team B,11,13,2,3,37850,18100,28650,24950,17100,23750,full,full,80544,8,Team B,3,0,ac88741ce397ccdc
1,1,1,1,15,4395,5087,4843,5620,Team A,Team B,1,0,3,2,0,0,4300,4300,3300,3300,pistol,pistol,64507,8,Team A,3,0,15bd8a6545227b73
2,4843,5620,6123,7465,7617,9310,8065,9854,Team A,Team B,2,0,3,2,18450,11100,20350,2300,17850,1900,semi,eco,46801,8,Team A,3,0,15bd8a6545227b73
3,8065,9854,9345,11766,16335,20072,16783,20623,Team A,Team B,2,1,3,2,18350,21500,24350,21700,7750,21000,full,full,129598,9,Team B,2,0,15bd8a6545227b73
4,19193,23824,20473,25511,28233,33872,28681,34368,Team A,Team B,2,2,3,2,18200,18550,18950,25400,17650,13000,force-buy,full,127442,9,Team B,2,0,15bd8a6545227b73
5,28681,34368,29961,36223,33654,40668,34102,41230,Team A,Team B,2,3,3,2,10750,23600,1100,27100,300,16400,eco,full,79905,9,Team B,2,0,15bd8a6545227b73
6,34102,41230,35382,43098,39605,48293,40053,48872,Team A,Team B,2,4,3,2,22750,24950,24450,27450,22450,6800,full,full,89582,9,Team B,2,0,15bd8a6545227b73
7,40053,48872,41333,50695,48118,58588,48566,59166,Team A,Team B,2,5,3,2,14800,36000,5900,27450,5250,3600,semi,full,123231,9,Team B,2,0,15bd8a6545227b73
8,50865,62166,52145,63871,57210,70077,57658,70603,Team A,Team B,2,6,3,2,26850,50250,27700,28050,26200,6500,full,full,100337,1,Team B,2,0,15bd8a6545227b73
9,57658,70603,58938,72535,63961,78421,64409,78993,Team A,Team B,2,7,3,2,17750,62750,11850,28350,6600,9900,semi,full,99158,9,Team B,2,0,15bd8a6545227b73
10,66741,81953,68021,83779,76337,93769,76785,94304,Team A,Team B,2,8,3,2,28750,70200,28200,28250,27200,6800,full,full,149866,9,Team B,2,0,15bd8a6545227b73
11,76785,94304,78065,96196,83535,102708,83983,103224,Team A,Team B,2,9,3,2,19250,77550,11100,27550,10700,17050,semi,full,106590,9,Team B,2,0,15bd8a6545227b73
12,83983,103224,85263,105155,93168,114556,94421,116001,Team A,Team B,2,10,3,2,27050,74800,28250,27950,26450,22550,full,full,143727,9,Team B,2,0,15bd8a6545227b73
13,94421,116001,96117,118159,99390,121902,99838,122436,Team A,Team B,2,11,2,3,4000,4000,4200,4250,3400,3250,pistol,pistol,74844,8,Team B,3,0,15bd8a6545227b73
