name,steamid,score,team_name,kills,assists,deaths,headshots,hs_percentage,kd,kast,avg_damages_per_round,avg_kills_per_round,avg_death_per_round,utility_damage_per_round,mvp,rank_type,rank,old_rank,win_count,bomb_planted,bomb_defused,hostage_rescued,health_damage,armor_damage,utility_damage,1v1,1v2,1v3,1v4,1v5,1v1_won,1v2_won,1v3_won,1v4_won,1v5_won,1v1_lost,1v2_lost,1v3_lost,1v4_lost,1v5_lost,first_kill,first_death,trade_kill,trade_death,first_trade_kill,first_trade_death,k_1,k_2,k_3,k_4,k_5,htlv_2,htlv,crosshair_share_code,color,inspect_weapon_count,match_checksum
xertioN,76561198193174134,34,MOUZ,14,5,17,9,64,0.823529,75.0,65.875,0.583333,0.708333,0.125,3,-1,0,0,0,0,0,0,1581,273,3,7,7,14,13,8,2,0,0,0,0,5,7,14,13,8,2,4,3,2,0,1,10,2,0,0,0,0.967228,0.774252,CSGO-cFkWX-schKX-eZGKb-dMXSu-wzUrC,3,0,33dbf3f93bf4615e
torzsi,76561198355739212,34,MOUZ,14,1,12,2,14,1.166667,62.5,60.458332,0.583333,0.5,0.583333,1,-1,0,0,0,2,0,0,1451,103,14,2,2,9,8,3,2,0,0,0,0,0,2,9,8,3,5,2,0,0,0,0,8,3,0,0,0,0.953062,0.968807,CSGO-di4ov-bH2Go-Y3GG9-9DwGx-EmbcP,0,0,33dbf3f93bf4615e
apEX,76561197989744167,47,Vitality,18,7,20,11,61,0.9,75.0,79.375,0.75,0.833333,0.333333,1,-1,0,0,0,1,0,0,1905,310,8,2,2,9,8,3,2,0,0,0,0,0,2,9,8,3,5,1,3,3,0,0,10,4,0,0,0,1.096174,0.859608,CSGO-6fpYC-NBRGB-GH5TR-XHd6W-HVGOP,3,0,33dbf3f93bf4615e
Spinx,76561198063336407,60,MOUZ,26,5,14,18,69,1.857143,79.166672,132.125,1.083333,0.583333,6.25,5,-1,0,0,0,0,1,0,3171,354,150,5,5,12,11,6,2,0,0,0,0,3,5,12,11,6,1,2,4,1,0,0,6,5,2,1,0,1.708425,1.656771,CSGO-PZmwG-aiLCu-CYuQ2-icz2C-vZ9GJ,1,0,33dbf3f93bf4615e
mezii,76561197973140692,44,Vitality,13,3,17,8,61,0.764706,50.0,71.208336,0.541667,0.708333,2.291667,5,-1,0,0,0,4,0,0,1709,240,55,5,5,12,11,6,2,0,0,0,0,3,5,12,11,6,2,1,4,2,0,0,4,3,1,0,0,0.757479,0.836116,CSGO-uTWB4-XST62-KfumV-kEQ2S-F99zP,4,0,33dbf3f93bf4615e
ZywOo,76561198113666193,38,Vitality,12,7,16,6,50,0.75,54.166668,60.041668,0.5,0.666667,0.541667,2,-1,0,0,0,1,0,0,1441,90,13,4,4,11,10,5,2,0,0,0,0,2,4,11,10,5,3,2,1,2,0,1,4,1,2,0,0,0.754956,0.859551,CSGO-QBm2i-22Y3a-X8N8C-9GAPZ-pzJzN,2,0,33dbf3f93bf4615e
Brollan,76561198138828475,35,MOUZ,13,8,17,5,38,0.764706,70.833328,68.708336,0.541667,0.708333,3.416667,1,-1,0,0,0,0,0,0,1649,328,82,3,3,10,9,4,2,0,0,0,0,1,3,10,9,4,2,4,1,4,0,1,8,1,1,0,0,0.922317,0.787778,CSGO-ebDPX-rm33i-hyojj-VRwnA-YTFuA,2,0,33dbf3f93bf4615e
Jimpphat,76561198855375325,48,MOUZ,16,5,11,9,56,1.454545,75.0,78.125,0.666667,0.458333,6.333333,3,-1,0,0,0,4,0,0,1875,334,152,4,4,11,10,5,3,1,1,1,1,1,3,10,9,4,0,2,0,1,0,0,6,2,2,0,0,1.211681,1.193355,CSGO-LdXHk-hatWX-JjEa8-tuLDN-5tbJD,4,0,33dbf3f93bf4615e
flameZ,76561197978835160,38,Vitality,12,8,16,6,50,0.75,75.0,66.125,0.5,0.666667,6.416667,3,-1,0,0,0,2,0,0,1587,286,154,5,5,12,11,6,2,0,0,0,0,3,5,12,11,6,1,4,2,5,0,1,6,3,0,0,0,0.930657,0.762873,CSGO-6GTQz-fG2FY-HwPO8-TbT3i-vfrVQ,0,0,33dbf3f93bf4615e
ZywOo,76561198113666193,57,Vitality,19,2,12,7,36,1.583333,75.0,78.458336,0.791667,0.5,1.916667,6,-1,0,0,0,5,0,0,1883,102,46,5,4,9,3,6,2,1,0,0,0,3,3,9,3,6,3,4,5,4,0,0,8,4,1,0,0,1.286133,1.239546,CSGO-QBm2i-22Y3a-X8N8C-9GAPZ-pzJzN,3,0,68c490ece276639a
xertioN,76561198193174134,35,MOUZ,13,5,13,8,61,1.0,83.333328,67.291664,0.541667,0.541667,3.166667,2,-1,0,0,0,0,0,0,1615,282,76,3,2,7,1,4,2,1,0,0,0,1,1,7,1,4,6,1,0,4,0,1,7,3,0,0,0,1.085397,0.899917,CSGO-YM3TK-ZRY9b-VhAvk-qsONh-TsKjC,4,0,68c490ece276639a
Spinx,76561198063336407,44,MOUZ,19,0,10,15,78,1.9,83.333328,72.208336,0.791667,0.416667,0.541667,2,-1,0,0,0,0,0,0,1733,224,13,5,4,9,3,6,2,1,0,0,0,3,3,9,3,6,2,1,4,2,0,0,9,2,2,0,0,1.363072,1.331869,CSGO-PZmwG-aiLCu-CYuQ2-icz2C-vZ9GJ,1,0,68c490ece276639a
mezii,76561197973140692,27,Vitality,8,4,13,5,62,0.615385,66.666672,43.916668,0.333333,0.541667,0.291667,1,-1,0,0,0,2,0,0,1054,187,7,5,4,9,3,6,2,1,0,0,0,3,3,9,3,6,3,3,3,3,0,1,4,2,0,0,0,0.70471,0.701686,CSGO-uTWB4-XST62-KfumV-kEQ2S-F99zP,4,0,68c490ece276639a
Jimpphat,76561198855375325,48,MOUZ,13,5,10,5,38,1.3,83.333328,65.375,0.541667,0.416667,3.5,5,-1,0,0,0,3,2,0,1569,308,84,8,7,12,6,9,4,3,2,2,2,4,4,10,4,7,0,3,4,4,0,2,8,1,1,0,0,1.145877,1.026318,CSGO-LdXHk-hatWX-JjEa8-tuLDN-5tbJD,3,0,68c490ece276639a
flameZ,76561197978835160,28,Vitality,9,4,15,3,33,0.6,79.166672,43.958332,0.375,0.625,7.541667,1,-1,0,0,0,1,1,0,1055,209,181,5,4,9,3,6,3,2,1,1,1,2,2,8,2,5,2,2,3,5,0,1,9,0,0,0,0,0.787699,0.620006,CSGO-6GTQz-fG2FY-HwPO8-TbT3i-vfrVQ,0,0,68c490ece276639a
ropz,76561197991272318,37,Vitality,15,6,16,11,73,0.9375,70.833328,73.208336,0.625,0.666667,0.666667,2,-1,0,0,0,0,0,0,1757,244,16,5,4,9,3,6,2,1,0,0,0,3,3,9,3,6,1,3,5,3,0,1,5,5,0,0,0,1.022647,0.915649,CSGO-nCfX7-54ue9-aC5eV-6Womf-Q6izO,2,0,68c490ece276639a
apEX,76561197989744167,26,Vitality,10,5,15,7,70,0.666667,62.5,54.75,0.416667,0.625,9.208333,1,-1,0,0,0,1,0,0,1314,261,221,4,3,8,2,5,2,1,0,0,0,2,2,8,2,5,1,2,2,4,0,0,4,3,0,0,0,0.740731,0.727326,CSGO-6fpYC-NBRGB-GH5TR-XHd6W-HVGOP,1,0,68c490ece276639a
torzsi,76561198355739212,47,MOUZ,17,6,12,7,41,1.416667,79.166672,76.208336,0.708333,0.5,1.75,3,-1,0,0,0,2,0,0,1829,111,42,4,3,8,2,5,2,1,0,0,0,2,2,8,2,5,3,2,5,3,0,0,5,6,0,0,0,1.253925,1.145752,CSGO-di4ov-bH2Go-Y3GG9-9DwGx-EmbcP,0,0,68c490ece276639a
Brollan,76561198138828475,30,MOUZ,9,6,16,7,77,0.5625,70.833328,45.625,0.375,0.666667,8.5,1,-1,0,0,0,2,0,0,1095,170,204,3,2,7,1,4,2,1,0,0,0,1,1,7,1,4,3,3,2,3,0,1,7,1,0,0,0,0.718297,0.610098,CSGO-ebDPX-rm33i-hyojj-VRwnA-YTFuA,2,0,68c490ece276639a
xertioN,76561198193174134,26,MOUZ,11,4,16,6,54,0.6875,70.0,70.050003,0.55,0.8,2.25,2,-1,0,0,0,0,0,0,1401,216,45,4,6,8,8,4,2,0,0,0,0,2,6,8,8,4,2,1,3,3,0,0,7,2,0,0,0,0.865598,0.6811,CSGO-YM3TK-ZRY9b-VhAvk-qsONh-TsKjC,3,0,7ffc42f406328270
ZywOo,76561198113666193,54,Vitality,21,5,13,10,47,1.615385,85.0,121.0,1.05,0.65,2.65,3,-1,0,0,0,2,0,0,2420,233,53,4,6,8,8,4,2,0,0,0,0,2,6,8,8,4,5,1,1,6,0,0,6,6,1,0,0,1.655222,1.424548,CSGO-QBm2i-22Y3a-X8N8C-9GAPZ-pzJzN,0,0,7ffc42f406328270
torzsi,76561198355739212,20,MOUZ,9,2,13,4,44,0.692308,75.0,49.0,0.45,0.65,0.3,0,-1,0,0,0,0,0,0,980,84,6,4,6,8,8,4,2,0,0,0,0,2,6,8,8,4,2,4,4,3,0,0,7,1,0,0,0,0.818277,0.691225,CSGO-di4ov-bH2Go-Y3GG9-9DwGx-EmbcP,0,0,7ffc42f406328270
mezii,76561197973140692,36,Vitality,11,3,11,5,45,1.0,75.0,62.549999,0.55,0.55,2.45,6,-1,0,0,0,3,0,0,1251,252,49,4,6,8,8,4,2,0,0,0,0,2,6,8,8,4,2,1,2,2,0,0,7,2,0,0,0,1.006341,0.885563,CSGO-uTWB4-XST62-KfumV-kEQ2S-F99zP,4,0,7ffc42f406328270
Brollan,76561198138828475,22,MOUZ,10,2,14,4,40,0.714286,60.000004,52.900002,0.5,0.7,0.05,1,-1,0,0,0,0,0,0,1058,156,1,5,7,9,9,5,3,1,1,1,1,2,6,8,8,4,2,4,3,4,0,0,8,1,0,0,0,0.737828,0.692107,CSGO-ebDPX-rm33i-hyojj-VRwnA-YTFuA,2,0,7ffc42f406328270
ropz,76561197991272318,24,Vitality,10,4,9,6,60,1.111111,75.0,49.099998,0.5,0.45,4.0,1,-1,0,0,0,0,0,0,982,121,80,3,5,7,7,3,2,0,0,0,0,1,5,7,7,3,0,1,4,1,0,0,6,2,0,0,0,0.978356,0.925573,CSGO-nCfX7-54ue9-aC5eV-6Womf-Q6izO,2,0,7ffc42f406328270
Spinx,76561198063336407,24,MOUZ,12,1,15,10,83,0.8,65.0,65.699997,0.6,0.75,0.15,2,-1,0,0,0,0,0,0,1314,210,3,4,6,8,8,4,2,0,0,0,0,2,6,8,8,4,1,2,3,4,0,1,6,3,0,0,0,0.870096,0.79277,CSGO-PZmwG-aiLCu-CYuQ2-icz2C-vZ9GJ,1,0,7ffc42f406328270
Jimpphat,76561198855375325,38,MOUZ,15,3,11,8,53,1.363636,70.0,74.5,0.75,0.55,0.65,2,-1,0,0,0,1,1,0,1490,185,13,5,7,9,9,5,2,0,0,0,0,3,7,9,9,5,2,0,2,3,0,0,6,3,1,0,0,1.180949,1.168675,CSGO-LdXHk-hatWX-JjEa8-tuLDN-5tbJD,4,0,7ffc42f406328270
apEX,76561197989744167,40,Vitality,17,5,12,10,58,1.416667,70.0,85.300003,0.85,0.6,2.35,2,-1,0,0,0,0,0,0,1706,253,47,4,6,8,8,4,2,0,0,0,0,2,6,8,8,4,3,1,4,0,0,0,6,4,1,0,0,1.28526,1.240335,CSGO-6fpYC-NBRGB-GH5TR-XHd6W-HVGOP,3,0,7ffc42f406328270
flameZ,76561197978835160,23,Vitality,10,1,12,9,90,0.833333,70.0,47.450001,0.5,0.6,0.45,1,-1,0,0,0,0,0,0,949,176,9,3,5,7,7,3,3,1,1,1,1,0,4,6,6,2,1,5,1,4,0,3,5,1,1,0,0,0.841697,0.860902,CSGO-6GTQz-fG2FY-HwPO8-TbT3i-vfrVQ,1,0,7ffc42f406328270
Brollan,76561198138828475,18,Vitality,7,6,20,4,57,0.35,66.666672,48.666668,0.333333,0.952381,1.0,1,-1,0,0,0,0,0,0,1022,138,21,4,5,6,8,4,3,2,1,1,1,1,3,5,7,3,1,7,3,6,0,3,5,1,0,0,0,0.5129,0.345066,CSGO-ebDPX-rm33i-hyojj-VRwnA-YTFuA,2,0,beedc8ad2a6b8261
torzsi,76561198355739212,33,Vitality,15,6,16,5,33,0.9375,61.904762,72.333336,0.714286,0.761905,3.714286,2,-1,0,0,0,0,1,0,1519,382,78,8,9,10,12,8,2,1,0,0,0,6,8,10,12,8,1,1,4,3,0,0,7,4,0,0,0,0.984647,0.901998,CSGO-di4ov-bH2Go-Y3GG9-9DwGx-EmbcP,0,0,beedc8ad2a6b8261
mezii,76561197973140692,28,MOUZ,9,7,14,5,55,0.642857,76.190475,60.904762,0.428571,0.666667,2.285714,2,-1,0,0,0,1,0,0,1279,178,48,4,5,6,8,4,2,1,0,0,0,2,4,6,8,4,1,1,1,5,0,1,5,2,0,0,0,0.860905,0.685931,CSGO-uTWB4-XST62-KfumV-kEQ2S-F99zP,4,0,beedc8ad2a6b8261
xertioN,76561198193174134,26,Vitality,13,5,16,6,46,0.8125,66.666672,67.571426,0.619048,0.761905,12.476191,2,-1,0,0,0,0,1,0,1419,363,262,5,6,7,9,5,3,2,1,1,1,2,4,6,8,4,1,3,3,6,0,2,5,1,2,0,0,0.917109,0.905293,CSGO-YM3TK-ZRY9b-VhAvk-qsONh-TsKjC,4,0,beedc8ad2a6b8261
ZywOo,76561198113666193,48,MOUZ,18,6,13,10,55,1.384615,80.952385,96.047623,0.857143,0.619048,4.428571,2,-1,0,0,0,2,0,0,2017,165,93,3,4,5,7,3,2,1,0,0,0,1,3,5,7,3,2,0,3,2,0,0,6,6,0,0,0,1.399186,1.193435,CSGO-QBm2i-22Y3a-X8N8C-9GAPZ-pzJzN,2,0,beedc8ad2a6b8261
ropz,76561197991272318,39,MOUZ,14,4,10,10,71,1.4,71.428574,66.428574,0.666667,0.47619,3.619048,3,-1,0,0,0,2,0,0,1395,174,76,5,6,7,9,5,2,1,0,0,0,3,5,7,9,5,3,2,3,1,0,0,4,2,2,0,0,1.136886,1.206373,CSGO-nCfX7-54ue9-aC5eV-6Womf-Q6izO,1,0,beedc8ad2a6b8261
apEX,76561197989744167,50,MOUZ,16,9,13,6,37,1.230769,80.952385,84.809525,0.761905,0.619048,13.761905,3,-1,0,0,0,4,1,0,1781,188,289,6,7,8,10,6,2,1,0,0,0,4,6,8,10,6,3,2,2,6,0,1,9,2,1,0,0,1.295138,1.086242,CSGO-6fpYC-NBRGB-GH5TR-XHd6W-HVGOP,3,0,beedc8ad2a6b8261
Spinx,76561198063336407,33,Vitality,14,3,15,8,57,0.933333,66.666672,62.238094,0.666667,0.714286,3.714286,0,-1,0,0,0,1,1,0,1307,241,78,5,6,7,9,5,2,1,0,0,0,3,5,7,9,5,2,0,2,2,0,0,10,2,0,0,0,0.95709,0.845914,CSGO-PZmwG-aiLCu-CYuQ2-icz2C-vZ9GJ,1,0,beedc8ad2a6b8261
Jimpphat,76561198855375325,41,Vitality,14,7,14,8,57,1.0,76.190475,83.047623,0.666667,0.666667,1.571429,2,-1,0,0,0,2,0,0,1744,305,33,7,8,9,11,7,3,2,1,1,1,4,6,8,10,6,3,2,3,1,0,0,7,2,1,0,0,1.137556,0.967725,CSGO-LdXHk-hatWX-JjEa8-tuLDN-5tbJD,3,0,beedc8ad2a6b8261
flameZ,76561197978835160,49,MOUZ,24,3,13,11,45,1.846154,71.428574,107.666664,1.142857,0.619048,3.238095,3,-1,0,0,0,1,0,0,2261,385,68,5,6,7,9,5,2,1,0,0,0,3,5,7,9,5,4,3,6,1,0,0,5,5,3,0,0,1.599564,1.653124,CSGO-6GTQz-fG2FY-HwPO8-TbT3i-vfrVQ,0,0,beedc8ad2a6b8261
chopper,76561198045898864,0,Team Spirit,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,CSGO-8PtfJ-XjEKG-tUyOt-y9Sds-ZwCJC,0,0,8e69ec2778f53835
donk,76561198386265483,0,Team Spirit,0,0,1,0,0,0.0,100.0,11.0,0.0,1.0,0.0,0,-1,0,0,0,0,0,0,11,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.293748,0.0,CSGO-AkTYm-syAcf-UKom7-tGKdM-mOJvM,2,0,8e69ec2778f53835
Mercury,76561198108796479,6,TYLOO,3,0,1,3,100,3.0,100.0,300.0,3.0,1.0,0.0,1,-1,0,0,0,0,0,0,300,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.811556,4.246678,CSGO-kTAjf-aGFxZ-AuYyx-qbHF6-JrhrM,3,0,8e69ec2778f53835
SH1R0,76561198081484775,6,Team Spirit,2,0,1,2,100,2.0,100.0,220.0,2.0,1.0,0.0,0,-1,0,0,0,1,0,0,220,11,0,1,2,1,1,1,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2.69122,2.251055,CSGO-ka9Sq-Vr8nq-Kr3SL-K9ZPG-GMFZG,3,0,8e69ec2778f53835
Jee,76561198360407641,5,TYLOO,2,0,0,1,50,2.0,100.0,132.0,2.0,0.0,0.0,0,-1,0,0,0,0,0,0,132,22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.94252,3.068908,CSGO-SG3dU-Twu5q-SyeKs-CMDVv-JTDND,0,0,8e69ec2778f53835
Moseyuh,76561198355197522,3,TYLOO,0,1,0,0,0,0.0,100.0,50.0,0.0,0.0,0.0,0,-1,0,0,0,0,1,0,50,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051072,0.817853,CSGO-t8vHE-oeESu-sv2Pw-yBxTL-s5eyC,2,0,8e69ec2778f53835
Attacker,76561198048266764,0,TYLOO,0,0,1,0,0,0.0,0.0,18.0,0.0,1.0,0.0,0,-1,0,0,0,0,0,0,18,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,CSGO-wpHzm-v4Si2-CHLPk-mNqCN-5tbJD,4,0,8e69ec2778f53835
JamYoung,76561198364937038,0,TYLOO,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,CSGO-YaJBm-8Ga5y-2v468-2bmMi-iGL9P,1,0,8e69ec2778f53835
zont1x,76561198995880877,1,Team Spirit,0,1,1,0,0,0.0,100.0,33.0,0.0,1.0,0.0,0,-1,0,0,0,0,0,0,33,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.463772,0.0,CSGO-iFmqr-NWMkU-Q38iA-iC6Ru-RPNMB,4,0,8e69ec2778f53835
magixx,76561199063238565,0,Team Spirit,1,0,1,0,0,1.0,100.0,79.0,1.0,1.0,56.0,0,-1,0,0,0,0,0,0,79,0,56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.375684,0.835496,CSGO-3P8vG-eFro9-pvpiB-Ut7o3-dv6KQ,1,0,8e69ec2778f53835
chopper,76561198045898864,37,Team B,13,4,16,5,38,0.8125,65.217392,54.217392,0.565217,0.695652,2.434783,3,-1,0,0,0,2,0,0,1247,187,56,3,5,5,4,6,0,2,0,0,0,3,3,5,4,6,2,3,2,3,0,0,7,0,2,0,0,0.846181,0.872469,CSGO-8PtfJ-XjEKG-tUyOt-y9Sds-ZwCJC,0,0,e5ecb29205711e99
SH1R0,76561198081484775,43,Team B,13,1,14,4,30,0.928571,60.869564,60.565216,0.565217,0.608696,1.086957,1,-1,0,0,0,2,0,0,1393,57,25,4,6,6,5,7,0,2,0,0,0,4,4,6,5,7,2,1,1,3,0,0,5,1,2,0,0,0.8681,0.968807,CSGO-ka9Sq-Vr8nq-Kr3SL-K9ZPG-GMFZG,3,0,e5ecb29205711e99
Jee,76561198360407641,64,Team A,21,5,13,6,28,1.615385,78.260872,90.173912,0.913043,0.565217,0.0,4,-1,0,0,0,4,0,0,2074,113,0,4,6,6,5,7,0,2,0,0,0,4,4,6,5,7,1,3,4,2,0,0,10,4,1,0,0,1.430938,1.294973,CSGO-SG3dU-Twu5q-SyeKs-CMDVv-JTDND,0,0,e5ecb29205711e99
zont1x,76561198995880877,27,Team B,6,2,10,1,16,0.6,65.217392,37.95652,0.26087,0.434783,5.391304,3,-1,0,0,0,3,0,0,873,242,124,5,7,7,6,8,0,2,0,0,0,5,5,7,6,8,0,3,3,0,0,0,4,1,0,0,0,0.661442,0.70544,CSGO-iFmqr-NWMkU-Q38iA-iC6Ru-RPNMB,4,0,e5ecb29205711e99
JamYoung,76561198364937038,35,Team A,12,6,15,5,41,0.8,65.217392,62.782608,0.521739,0.652174,1.608696,3,-1,0,0,0,1,0,0,1444,269,37,3,5,5,4,6,1,3,1,1,1,2,2,4,3,5,3,3,2,3,0,1,6,3,0,0,0,0.867843,0.796042,CSGO-YaJBm-8Ga5y-2v468-2bmMi-iGL9P,1,0,e5ecb29205711e99
Moseyuh,76561198355197522,37,Team A,15,2,12,8,53,1.25,69.565216,74.434784,0.652174,0.521739,0.0,1,-1,0,0,0,0,0,0,1712,292,0,4,6,6,5,7,0,2,0,0,0,4,4,6,5,7,3,2,1,3,0,1,5,5,0,0,0,1.101791,1.062136,CSGO-t8vHE-oeESu-sv2Pw-yBxTL-s5eyC,2,0,e5ecb29205711e99
Attacker,76561198048266764,31,Team A,12,3,15,3,25,0.8,65.217392,57.304348,0.521739,0.652174,0.304348,2,-1,0,0,0,0,1,0,1318,205,7,4,6,6,5,7,1,3,1,1,1,3,3,5,4,6,2,2,3,4,0,1,7,1,1,0,0,0.837318,0.821262,CSGO-wpHzm-v4Si2-CHLPk-mNqCN-5tbJD,4,0,e5ecb29205711e99
Mercury,76561198108796479,33,Team A,9,3,14,3,33,0.642857,60.869564,44.173912,0.391304,0.608696,2.391304,1,-1,0,0,0,2,0,0,1016,124,55,4,6,6,5,7,0,2,0,0,0,4,4,6,5,7,1,3,2,2,0,0,3,3,0,0,0,0.673991,0.722623,CSGO-kTAjf-aGFxZ-AuYyx-qbHF6-JrhrM,3,0,e5ecb29205711e99
donk,76561198386265483,62,Team B,27,5,15,17,62,1.8,82.608696,123.91304,1.173913,0.652174,4.130435,2,-1,0,0,0,0,0,0,2850,354,95,4,6,6,5,7,0,2,0,0,0,4,4,6,5,7,6,1,7,4,0,1,6,4,3,1,0,1.749782,1.744453,CSGO-AkTYm-syAcf-UKom7-tGKdM-mOJvM,2,0,e5ecb29205711e99
magixx,76561199063238565,37,Team B,10,5,14,10,100,0.714286,73.91304,59.608696,0.434783,0.608696,5.391304,4,-1,0,0,0,2,1,0,1371,299,124,3,5,5,4,6,0,2,0,0,0,3,3,5,4,6,3,2,1,5,0,1,4,1,0,1,0,0.864843,0.859829,CSGO-3P8vG-eFro9-pvpiB-Ut7o3-dv6KQ,1,0,e5ecb29205711e99
JamYoung,76561198364937038,29,Team A,12,4,15,6,50,0.8,68.421051,73.315788,0.631579,0.789474,0.0,2,-1,0,0,0,0,0,0,1393,223,0,1,6,3,5,2,1,0,0,0,0,0,6,3,5,2,4,3,1,5,0,1,6,0,2,0,0,0.941692,0.883039,CSGO-iXWkE-eFuMY-N9jfn-EQJ8z-DOQNN,1,0,27228b2ea9f16a3b
donk,76561198386265483,49,Team B,21,4,12,17,80,1.75,100.0,119.210526,1.105263,0.631579,3.526316,3,-1,0,0,0,0,0,0,2265,158,67,2,7,4,6,3,1,0,0,0,0,1,7,4,6,3,4,0,4,2,0,0,9,4,0,1,0,1.812646,1.530053,CSGO-2w3SK-HasGr-BYazP-JL2Sv-o8veM,3,0,27228b2ea9f16a3b
chopper,76561198045898864,26,Team B,10,3,10,6,60,1.0,68.421051,51.894737,0.526316,0.526316,0.210526,1,-1,0,0,0,1,0,0,986,109,4,1,6,3,5,2,1,0,0,0,0,0,6,3,5,2,1,1,1,2,0,0,5,1,1,0,0,0.917155,0.949257,CSGO-8PtfJ-XjEKG-tUyOt-y9Sds-ZwCJC,0,0,27228b2ea9f16a3b
magixx,76561199063238565,30,Team B,10,1,9,3,30,1.111111,78.947372,49.157894,0.526316,0.473684,2.421053,2,-1,0,0,0,3,0,0,934,55,46,2,7,4,6,3,1,0,0,0,0,1,7,4,6,3,1,3,2,2,0,2,7,0,1,0,0,1.0028,0.961772,CSGO-3P8vG-eFro9-pvpiB-Ut7o3-dv6KQ,1,0,27228b2ea9f16a3b
Attacker,76561198048266764,17,Team A,7,1,16,2,28,0.4375,52.63158,40.63158,0.368421,0.842105,0.0,3,-1,0,0,0,0,1,0,772,140,0,1,6,3,5,2,1,0,0,0,0,0,6,3,5,2,1,1,2,5,0,1,3,2,0,0,0,0.450605,0.498008,CSGO-wpHzm-v4Si2-CHLPk-mNqCN-5tbJD,4,0,27228b2ea9f16a3b
zont1x,76561198995880877,44,Team B,17,4,8,5,29,2.125,89.473686,91.368423,0.894737,0.421053,2.157895,5,-1,0,0,0,1,1,0,1736,247,41,1,6,3,5,2,1,0,0,0,0,0,6,3,5,2,1,1,3,4,0,0,7,5,0,0,0,1.576933,1.373691,CSGO-iFmqr-NWMkU-Q38iA-iC6Ru-RPNMB,2,0,27228b2ea9f16a3b
Jee,76561198360407641,29,Team A,11,1,17,5,45,0.647059,63.15789,77.157898,0.578947,0.894737,4.368421,1,-1,0,0,0,2,0,0,1466,233,83,7,12,9,11,8,1,0,0,0,0,6,12,9,11,8,1,2,4,4,0,1,5,0,2,0,0,0.798249,0.752976,CSGO-SG3dU-Twu5q-SyeKs-CMDVv-JTDND,2,0,27228b2ea9f16a3b
Moseyuh,76561198355197522,16,Team A,7,2,16,4,57,0.4375,47.368423,43.263157,0.368421,0.842105,0.789474,0,-1,0,0,0,0,0,0,822,171,15,5,10,7,9,6,1,0,0,0,0,4,10,7,9,6,0,4,3,0,0,0,5,1,0,0,0,0.425848,0.467479,CSGO-t8vHE-oeESu-sv2Pw-yBxTL-s5eyC,0,0,27228b2ea9f16a3b
Mercury,76561198108796479,22,Team A,10,3,13,7,70,0.769231,68.421051,54.684212,0.526316,0.684211,0.0,0,-1,0,0,0,0,0,0,1039,204,0,3,8,5,7,4,2,1,1,1,1,1,7,4,6,3,1,2,3,2,0,0,8,1,0,0,0,0.841939,0.728534,CSGO-kTAjf-aGFxZ-AuYyx-qbHF6-JrhrM,3,0,27228b2ea9f16a3b
SH1R0,76561198081484775,48,Team B,19,6,8,5,26,2.375,94.736847,109.526314,1.0,0.421053,1.368421,2,-1,0,0,0,1,0,0,2081,94,26,4,9,6,8,5,1,0,0,0,0,3,9,6,8,5,5,2,2,2,0,1,8,4,1,0,0,1.774928,1.522697,CSGO-j9keC-uMnms-bbFF3-u5sZf-DbapG,4,0,27228b2ea9f16a3b
ZywOo,76561198113666193,33,Team B,9,6,14,5,55,0.642857,60.000004,56.700001,0.45,0.7,2.7,1,-1,0,0,0,2,0,0,1134,146,54,9,10,10,7,7,4,2,2,1,1,5,8,8,6,6,0,0,2,3,0,0,6,0,1,0,0,0.726696,0.708338,CSGO-YjHoL-pYePb-2iQor-ieCy9-3ZywQ,3,0,6c6ef19118d5c60
saffee,76561197985565685,51,Team A,20,6,10,6,30,2.0,90.0,89.75,1.0,0.5,5.35,2,-1,0,0,0,1,2,0,1795,378,107,6,7,7,4,4,4,2,2,1,1,2,5,5,3,3,2,1,5,4,0,0,6,4,2,0,0,1.633421,1.534454,CSGO-ntoZA-PNaZa-RC62e-Z8fEF-bkMHA,3,0,6c6ef19118d5c60
